year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2013,25-29,1,2,1,14.0923087069273,85523.0925425639,0.000164777819510136
2013,25-29,1,2,2,88.3972091616346,3608400.81612639,2.44976136704593e-05
2013,25-29,2,1,1,20.3451582490467,142107.479688946,0.000143167399024875
2013,25-29,2,1,2,34.3324545452663,4773362.39126862,7.19250954171567e-06
2013,25-29,2,2,1,6.67361435620823,68471.1911825873,9.74660180573196e-05
2013,25-29,2,2,2,22.690288811108,3790792.93785984,5.98563128692494e-06
2013,30-34,1,1,1,112.41007859293,270949.699810213,0.00041487434262399
2013,30-34,1,1,2,199.840139720764,4485469.99501282,4.45527759505596e-05
2013,30-34,1,2,1,34.2478133798957,111418.202477442,0.000307380774580614
2013,30-34,1,2,2,144.330070672417,3395915.10269952,4.2501083303786e-05
2013,30-34,2,1,1,25.7131852378576,195686.934570977,0.000131399601584189
2013,30-34,2,1,2,83.9061834077457,4595459.23712649,1.82584980255883e-05
2013,30-34,2,2,1,15.5388670254016,89641.7984220856,0.000173343990180068
2013,30-34,2,2,2,66.9366579555761,3678314.02988045,1.81976463705443e-05
2013,35-39,1,1,1,234.124388816924,303246.907169777,0.000772058620488571
2013,35-39,1,1,2,344.959870756851,3895199.18989609,8.8560264556343e-05
2013,35-39,1,2,1,117.733304716089,124534.907121177,0.000945383968540888
2013,35-39,1,2,2,284.83864044215,3018653.99581296,9.43594863264347e-05
2013,35-39,2,1,1,78.1147779236002,230192.964770521,0.000339344766689428
2013,35-39,2,1,2,147.944655158334,4039446.29621185,3.66249837996546e-05
2013,35-39,2,2,1,34.792104432544,104309.194229861,0.000333547820874488
2013,35-39,2,2,2,150.351594154922,3350995.54478777,4.4867739197321e-05
2013,40-44,1,1,1,394.730883474898,385444.591319763,0.00102409241785788
2013,40-44,1,1,2,567.746043439545,3187252.73464477,0.000178130223960047
2013,40-44,1,2,1,190.584511651292,155280.475378577,0.00122735657001721
2013,40-44,1,2,2,593.885929855318,2829111.19865689,0.000209919613671341
2013,40-44,2,1,1,184.18532358481,314465.008597812,0.000585710074408868
2013,40-44,2,1,2,265.329906702593,3342571.51929748,7.93789766862964e-05
2013,40-44,2,2,1,90.5032586408276,141740.666540491,0.000638513003005905
2013,40-44,2,2,2,246.369981855586,3163642.80556422,7.7875410404193e-05
2013,45-49,1,1,1,751.909814227617,375854.544718615,0.00200053404912408
2013,45-49,1,1,2,891.859187434111,2801085.90748713,0.000318397656084101
2013,45-49,1,2,1,382.769741447115,151771.644240097,0.00252201090238957
2013,45-49,1,2,2,1132.79153212052,2753654.90355416,0.000411377449897014
2013,45-49,2,1,1,387.738129770226,337406.363463913,0.00114917254609425
2013,45-49,2,1,2,398.112394111904,2952025.34131138,0.000134860764418455
2013,45-49,2,2,1,196.96876584841,150392.694792184,0.00130969636604082
2013,45-49,2,2,2,470.898837558118,3093409.60043252,0.000152226474467616
2013,50-54,1,1,1,1078.09514985227,380675.728780192,0.00283205644159881
2013,50-54,1,1,2,1258.81630213964,2334577.585504,0.000539205169258866
2013,50-54,1,2,1,692.282222963378,160957.138195266,0.00430103461533674
2013,50-54,1,2,2,1903.12790882067,2437035.54752054,0.000780919224078175
2013,50-54,2,1,1,524.56927520148,388196.785038085,0.00135129731986321
2013,50-54,2,1,2,600.216381081599,2508227.90713424,0.000239298980517035
2013,50-54,2,2,1,338.757337421063,179078.760990005,0.00189166674790636
2013,50-54,2,2,2,677.514674842126,2763665.54683767,0.000245150747570513
2013,55-59,1,1,1,1402.56917858465,385890.089045382,0.00363463384627042
2013,55-59,1,1,2,1480.3502958228,1783092.47176847,0.000830215100596882
2013,55-59,1,2,1,1102.09394793066,173583.398606873,0.00634907460492032
2013,55-59,1,2,2,2483.90062884489,2026421.04057928,0.0012257574211403
2013,55-59,2,1,1,834.752566625857,435165.892355435,0.00191823987424099
2013,55-59,2,1,2,724.47803401476,1938307.09442473,0.000373768447785504
2013,55-59,2,2,1,620.363886476654,215691.440076536,0.00287616368204748
2013,55-59,2,2,2,814.884766134588,2320572.5731433,0.000351156768620598
2013,60-64,1,1,1,1822.53170408077,396246.302757647,0.00459949201140047
2013,60-64,1,1,2,1461.91689003489,1274217.43791512,0.00114730566898134
2013,60-64,1,2,1,1543.10104569603,185481.334235418,0.00831944115593587
2013,60-64,1,2,2,2715.17609654756,1573331.92509182,0.00172574906365617
2013,60-64,2,1,1,1106.64500900252,450649.267004159,0.00245566805502494
2013,60-64,2,1,2,685.666155919555,1408201.35518296,0.000486909172041287
