year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2014,75-79,1,2,1,360.819612090295,139018.393316855,0.00259548109772714
2014,75-79,1,2,2,282.325521039073,564354.110184878,0.000500263072322775
2014,75-79,2,1,1,225.771478667446,277831.237206732,0.000812620931099449
2014,75-79,2,1,2,66.9871420222092,423579.424178508,0.000158145410750592
2014,75-79,2,2,1,229.002228923561,224776.703245507,0.00101879877058896
2014,75-79,2,2,2,138.239150386784,809115.635369253,0.000170852155543498
2014,80+,1,1,1,472.775802941107,264999.385924849,0.00178406376788806
2014,80+,1,1,2,124.548464215668,325797.67466174,0.000382287762934406
2014,80+,1,2,1,540.20940545657,179908.764851725,0.00300268531053389
2014,80+,1,2,2,383.972371525503,550853.174561687,0.000697050301708853
2014,80+,2,1,1,356.06681322929,395037.015808962,0.000901350503825905
2014,80+,2,1,2,92.1733239919793,407172.38754331,0.000226374201227423
2014,80+,2,2,1,522.999283571796,355431.991422436,0.00147144684832324
2014,80+,2,2,2,252.760579206935,976868.605225291,0.000258745728806221
2015,00-04,1,1,1,0,4130092.28345848,0
2015,00-04,1,1,2,0,0,0
2015,00-04,1,2,1,1.0001095170299,3377133.71654152,2.96141521471675e-07
2015,00-04,1,2,2,0,0,0
2015,00-04,2,1,1,0,3897897.21788322,0
2015,00-04,2,1,2,0,0,0
2015,00-04,2,2,1,0,3272035.78211678,0
2015,00-04,2,2,2,0,0,0
2015,05-09,1,1,1,0,4457875.63849165,0
2015,05-09,1,1,2,0,86414.2830289301,0
2015,05-09,1,2,1,0,2972158.18388911,0
2015,05-09,1,2,2,0,58511.8945903092,0
2015,05-09,2,1,1,0,4216458.38562963,0
2015,05-09,2,1,2,0,80810.8556409001,0
2015,05-09,2,2,1,0,2893309.17786503,0
2015,05-09,2,2,2,0,58732.5808644415,0
2015,10-14,1,1,1,0,1464039.98075365,0
2015,10-14,1,1,2,0,3640502.85543996,0
2015,10-14,1,2,1,0,688638.154992703,0
2015,10-14,1,2,2,0,2286954.00881369,0
2015,10-14,2,1,1,0,1122771.73969884,0
2015,10-14,2,1,2,0,3751435.26074161,0
2015,10-14,2,2,1,1,587824.725276323,1.70118737269842e-06
2015,10-14,2,2,2,0,2298693.27428322,0
2015,15-19,1,1,1,2.0002190340598,241196.508022985,8.2929021255531e-06
2015,15-19,1,1,2,2.0002190340598,5266215.4213942,3.79820967052322e-07
2015,15-19,1,2,1,0,103245.143574182,0
2015,15-19,1,2,2,6.00065710217939,3184788.92700863,1.88416163196586e-06
2015,15-19,2,1,1,0,148687.716358607,0
2015,15-19,2,1,2,1,5068009.66891004,1.97316119212351e-07
2015,15-19,2,2,1,0,79568.780749112,0
2015,15-19,2,2,2,1,3242383.83398226,3.08415058550243e-07
2015,20-24,1,1,1,3.30036140619866,146707.665613258,2.24961755911166e-05
2015,20-24,1,1,2,7.70084328113021,5051425.00691281,1.52448928185447e-06
2015,20-24,1,2,1,0,60758.5089455108,0
2015,20-24,1,2,2,6.00065710217939,3319719.81852842,1.80757938326235e-06
2015,20-24,2,1,1,0,99614.5097835544,0
2015,20-24,2,1,2,6,4939684.13849011,1.21465256315639e-06
2015,20-24,2,2,1,1,49560.8224612638,2.01772277040315e-05
2015,20-24,2,2,2,4,3433298.52926507,1.16506035403109e-06
2015,25-29,1,1,1,4.50361167128224,163075.290866205,2.76167630752671e-05
2015,25-29,1,1,2,15.0120389042741,4949166.8308871,3.03324567896681e-06
2015,25-29,1,2,1,3.69770221431595,68271.9019216175,5.41614062335813e-05
2015,25-29,1,2,2,14.7908088572638,3449751.97632508,4.28749920538346e-06
2015,25-29,2,1,1,2.30980392156863,113894.958695017,2.02801243183531e-05
2015,25-29,2,1,2,17.3235294117647,4938233.65554455,3.50804166431335e-06
2015,25-29,2,2,1,0,54885.55615914,0
2015,25-29,2,2,2,11.3666666666667,3594570.8296013,3.16217629461135e-06
2015,30-34,1,1,1,9.81369923421763,223128.031198734,4.39823682461342e-05
2015,30-34,1,1,2,42.9349341497021,4826583.53583372,8.89551249469585e-06
2015,30-34,1,2,1,1.30422445180021,91790.3062272811,1.42087384322571e-05
2015,30-34,1,2,2,16.9549178734028,3315506.12674026,5.11382492605209e-06
2015,30-34,2,1,1,9.33333333333333,161195.084804269,5.79008556288569e-05
2015,30-34,2,1,2,37.3333333333333,4916743.44882389,7.59310175971529e-06
2015,30-34,2,2,1,2.48888888888889,73827.5490813205,3.37121971385965e-05
2015,30-34,2,2,2,34.8444444444444,3569881.91729052,9.76067143164522e-06
2015,35-39,1,1,1,26.7904591930003,258476.481957381,0.000103647569752275
2015,35-39,1,1,2,58.2401286804354,4328928.12863661,1.34537065411566e-05
2015,35-39,1,2,1,8.64508518684167,106174.502620338,8.14233641174196e-05
2015,35-39,1,2,2,54.3405354601477,3007320.88678567,1.80694171010892e-05
2015,35-39,2,1,1,9.69829867674858,196190.326911577,4.94331133925864e-05
2015,35-39,2,1,2,46.0669187145558,4472029.73753311,1.0301120837351e-05
2015,35-39,2,2,1,11.7422608695652,88909.5335692309,0.00013206976123007
2015,35-39,2,2,2,53.4925217391304,3329791.40198608,1.60648266756964e-05
2015,40-44,1,1,1,74.133968383104,362552.706763154,0.000204477768335995
2015,40-44,1,1,2,89.7411196216522,3396730.24019225,2.64198547649675e-05
2015,40-44,1,2,1,20.2200713425223,146049.116833461,0.000138447063432634
2015,40-44,1,2,2,74.9332055634651,2822026.93621114,2.65529731846113e-05
2015,40-44,2,1,1,41.2795094532448,296359.866977725,0.000139288459919397
2015,40-44,2,1,2,74.060296371998,3573372.77664704,2.07256004344137e-05
2015,40-44,2,2,1,16.9652012654085,133586.538984588,0.000126997835218756
2015,40-44,2,2,2,83.6949929093487,3153604.81739064,2.65394676111003e-05
2015,45-49,1,1,1,122.036481461565,350550.874774562,0.000348127733356953
2015,45-49,1,1,2,118.375387017718,3000527.76617098,3.94515219463471e-05
2015,45-49,1,2,1,57.5022936815995,141560.18596242,0.000406203858031557
2015,45-49,1,2,2,132.132930161973,2749008.17309204,4.8065673814768e-05
2015,45-49,2,1,1,51.0132985658409,315119.594839516,0.000161885517121907
2015,45-49,2,1,2,92.309778357236,3157091.57099747,2.92388663050629e-05
2015,45-49,2,2,1,35.0937062937063,140455.519257594,0.000249856370751404
2015,45-49,2,2,2,93.5832167832168,3079284.31490542,3.03912231586485e-05
2015,50-54,1,1,1,183.403450707874,361963.295642621,0.000506690741618606
2015,50-54,1,1,2,174.298314857129,2563096.12732648,6.80030346887288e-05
2015,50-54,1,2,1,111.446669319993,153093.278996967,0.000727965786938309
2015,50-54,1,2,2,213.926365246424,2482856.29803394,8.61613962176638e-05
2015,50-54,2,1,1,74.1889880952381,369709.322366911,0.000200668426806967
2015,50-54,2,1,2,101.852678571429,2747645.30726906,3.70690781309986e-05
2015,50-54,2,2,1,41.2994604316547,170556.371017756,0.000242145515791697
2015,50-54,2,2,2,132.658872901679,2817165.99934627,4.70894767764705e-05
2015,55-59,1,1,1,307.245003568692,375628.242448762,0.000817949687610622
2015,55-59,1,1,2,228.308540201242,1997243.93650579,0.000114311795383728
2015,55-59,1,2,1,153.630423432789,168984.446811073,0.000909139428698727
2015,55-59,1,2,2,329.927630650743,2108905.37423437,0.000156444966512792
2015,55-59,2,1,1,107.659200802846,424027.469241027,0.000253896760498907
2015,55-59,2,1,2,143.977967338746,2173144.55397773,6.62532858549188e-05
2015,55-59,2,2,1,98.3271231175283,210208.73317573,0.000467759458096962
2015,55-59,2,2,2,120.035708740879,2419738.24360552,4.96068982081385e-05
2015,60-64,1,1,1,341.637728081119,390065.31952474,0.000875847482409804
2015,60-64,1,1,2,216.952425861732,1442362.5160261,0.000150414631170162
2015,60-64,1,2,1,252.930943213543,182600.603543605,0.00138515940421381
2015,60-64,1,2,2,332.604190325809,1659684.56090556,0.000200402051185156
2015,60-64,2,1,1,137.74897691151,443876.363750637,0.000310331858510257
2015,60-64,2,1,2,114.202143251423,1610756.16872123,7.08997087635477e-05
2015,60-64,2,2,1,118.857730409507,241983.377020351,0.000491181385568939
2015,60-64,2,2,2,136.19114942756,1954901.09050779,6.9666516678951e-05
2015,65-69,1,1,1,383.143949094579,364199.616858323,0.00105201634312434
2015,65-69,1,1,2,233.380841956633,1005758.13092099,0.000232044698204847
2015,65-69,1,2,1,330.72313568051,180058.642166824,0.00183675235856824
2015,65-69,1,2,2,366.895978645565,1223193.61005386,0.000299949227685558
2015,65-69,2,1,1,188.343294897563,429796.402902145,0.000438215149372586
2015,65-69,2,1,2,78.6913766352833,1118758.27237037,7.0338140578443e-05
2015,65-69,2,2,1,135.109784568102,255981.359888409,0.000527811027439657
2015,65-69,2,2,2,162.855543899051,1493493.96483907,0.0001090433223924
2015,70-74,1,1,1,442.88546292569,276407.415120456,0.0016022922638768
2015,70-74,1,1,2,163.842020966729,650995.687020754,0.000251679118976262
