year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2002,70-74,1,1,2,412.956212200044,8397.50382838835,0.0491760671551011
2002,70-74,1,2,1,34029.0005317504,708252.077316275,0.0480464535461637
2002,70-74,1,2,2,2978.44931672715,68951.0157559489,0.0431965981076962
2002,70-74,2,1,1,13708.4477590169,587085.353479427,0.0233500080997971
2002,70-74,2,1,2,165.181922629436,4941.47694953286,0.0334276420423353
2002,70-74,2,2,1,27712.7289609942,983054.443610837,0.0281904315077435
2002,70-74,2,2,2,1357.92371908872,44247.7259602039,0.0306891188105355
2002,75-79,1,1,1,16127.0687050127,377685.880845902,0.0426996864931591
2002,75-79,1,1,2,322.043368890629,4730.9901887104,0.0680710286948223
2002,75-79,1,2,1,33060.520953795,531971.196119266,0.0621472011924175
2002,75-79,1,2,2,2949.85030121723,43114.932846122,0.0684182974781684
2002,75-79,2,1,1,13939.0045995985,454276.014897721,0.0306839985878118
2002,75-79,2,1,2,144.872139454903,2599.5843514794,0.0557289627368535
2002,75-79,2,2,1,31928.6401999407,819289.205186542,0.0389711471819905
2002,75-79,2,2,2,1483.24179593176,30297.1955642581,0.0489564056444075
2002,80+,1,1,1,28108.4111594811,288797.984740453,0.0973289726545099
2002,80+,1,1,2,420.759897016008,2430.2926750082,0.173131368638383
2002,80+,1,2,1,56001.1665728411,390602.644525633,0.143371191561828
2002,80+,1,2,2,4898.80655152922,27730.0780589054,0.176660395297949
2002,80+,2,1,1,32088.6240257549,381256.914578425,0.0841653562171769
2002,80+,2,1,2,294.600098841574,1611.39955962806,0.182822501769563
2002,80+,2,2,1,80209.2075780593,656423.630160297,0.122191225136841
2002,80+,2,2,2,3833.13089031135,17172.0557016498,0.223219104160201
2003,00-04,1,1,1,0,4069661.52686263,0
2003,00-04,1,1,2,0,0,0
2003,00-04,1,2,1,0,4402025.47313737,0
2003,00-04,1,2,2,0,0,0
2003,00-04,2,1,1,0,3797627.79437965,0
2003,00-04,2,1,2,0,0,0
2003,00-04,2,2,1,0,4333430.20562035,0
2003,00-04,2,2,2,0,0,0
2003,05-09,1,1,1,1616.55309114317,4625180.67162974,0.000349511339321055
2003,05-09,1,1,2,0,0,0
2003,05-09,1,2,1,1448.89376564269,4231638.32837026,0.000342395463224926
2003,05-09,1,2,2,0,0,0
2003,05-09,2,1,1,1087.06175599167,4356796.46934764,0.000249509419051297
2003,05-09,2,1,2,0,0,0
2003,05-09,2,2,1,1081.34639449855,4246036.53065236,0.000254671947990144
2003,05-09,2,2,2,0,0,0
2003,10-14,1,1,1,1993.51816460127,4621248.93880869,0.000431380821721146
2003,10-14,1,1,2,0,0,0
2003,10-14,1,2,1,1712.40970431199,4083788.06119131,0.000419318945707591
2003,10-14,1,2,2,0,0,0
2003,10-14,2,1,1,1154.3977162873,4430713.54073156,0.0002605444260106
