age,sex,race3,educ,year,pop
17,1,2,2,2012,33913.5724391103
17,2,0,0,2012,2016.55882133627
17,2,0,1,2012,28773.8931072978
17,2,0,2,2012,965.919776216838
17,2,1,0,2012,32565.3079384242
17,2,1,1,2012,905881.193283372
17,2,1,2,2012,26328.9241717772
17,2,2,0,2012,18768.6191073457
17,2,2,1,2012,642573.418469183
17,2,2,2,2012,56041.1653250473
18,1,0,0,2012,2359.08699413986
18,1,0,1,2012,21835.9050874263
18,1,0,2,2012,2127.33135841605
18,1,1,0,2012,45276.8428841998
18,1,1,1,2012,899972.892371649
18,1,1,2,2012,53294.7140530845
18,1,2,0,2012,19739.6433931036
18,1,2,1,2012,559211.820655866
18,1,2,2,2012,124353.763202116
18,2,0,0,2012,1833.64147065581
18,2,0,1,2012,27591.5580240398
18,2,0,2,2012,3965.96292407544
18,2,1,0,2012,28068.615110772
18,2,1,1,2012,834325.660060711
18,2,1,2,2012,80986.1158527183
18,2,2,0,2012,14341.9247404956
18,2,2,1,2012,530302.768231722
18,2,2,2,2012,180938.75358481
19,1,0,0,2012,2068.90571109836
19,1,0,1,2012,20392.2347941097
19,1,0,2,2012,4999.79635336391
19,1,1,0,2012,41168.8528222997
19,1,1,1,2012,849367.763784203
19,1,1,2,2012,76793.3034381239
19,1,2,0,2012,17509.0623838161
19,1,2,1,2012,521944.095057952
19,1,2,2,2012,181825.985655033
19,2,0,0,2012,1916.98912485937
19,2,0,1,2012,25310.6442150176
19,2,0,2,2012,5208.33349656953
19,2,1,0,2012,24058.8228866336
19,2,1,1,2012,774709.395975445
19,2,1,2,2012,119180.76684604
19,2,2,0,2012,13040.8451790274
19,2,2,1,2012,476872.628164155
19,2,2,2,2012,256897.574112252
20,1,0,0,2012,2712.53077477238
20,1,0,1,2012,20322.103734093
20,1,0,2,2012,5019.54350423002
20,1,1,0,2012,40342.7440845467
20,1,1,1,2012,827511.030010171
20,1,1,2,2012,89474.2504032001
20,1,2,0,2012,16458.8955137818
20,1,2,1,2012,506941.100252338
20,1,2,2,2012,209380.801722867
20,2,0,0,2012,1904.61544634886
20,2,0,1,2012,22057.2361005286
20,2,0,2,2012,7735.22197716557
20,2,1,0,2012,25645.8093592051
20,2,1,1,2012,753877.744197953
20,2,1,2,2012,132782.088878767
20,2,2,0,2012,13358.8982197301
20,2,2,1,2012,465123.589196858
20,2,2,2,2012,281713.796623444
21,1,0,0,2012,1839.76755147962
21,1,0,1,2012,20437.7410042008
21,1,0,2,2012,4911.0566417574
21,1,1,0,2012,34271.1360712631
21,1,1,1,2012,829052.238035311
21,1,1,2,2012,100798.202131188
21,1,2,0,2012,15000.3508236693
21,1,2,1,2012,501724.884280874
21,1,2,2,2012,220386.623460257
21,2,0,0,2012,1622.97397733282
21,2,0,1,2012,24289.6598556086
21,2,0,2,2012,6935.55552178838
21,2,1,0,2012,22629.4488803988
21,2,1,1,2012,755655.532807777
21,2,1,2,2012,145309.037308965
21,2,2,0,2012,12364.4400728483
21,2,2,1,2012,458148.222725804
21,2,2,2,2012,291576.128849477
22,1,0,0,2012,1366.32263824012
22,1,0,1,2012,19987.9020943225
22,1,0,2,2012,5890.85566378054
22,1,1,0,2012,37282.2088753196
22,1,1,1,2012,832302.239429353
22,1,1,2,2012,103388.904833678
22,1,2,0,2012,16663.206443905
22,1,2,1,2012,491623.967486827
22,1,2,2,2012,226355.392534575
22,2,0,0,2012,1620.73878639005
22,2,0,1,2012,22103.1486667899
22,2,0,2,2012,7072.28993515829
22,2,1,0,2012,24418.0750675822
22,2,1,1,2012,760707.421784284
22,2,1,2,2012,146701.187721071
22,2,2,0,2012,12513.4977339802
22,2,2,1,2012,454223.483730684
22,2,2,2,2012,299494.15657406
23,1,0,0,2012,1968.26136277089
23,1,0,1,2012,20390.3598734443
23,1,0,2,2012,5483.01522824996
23,1,1,0,2012,37193.2806517836
23,1,1,1,2012,819060.422259445
23,1,1,2,2012,110664.794567004
23,1,2,0,2012,16553.7893844103
23,1,2,1,2012,496555.637946038
23,1,2,2,2012,231751.438726855
23,2,0,0,2012,1493.40581923329
23,2,0,1,2012,24148.2444613749
23,2,0,2,2012,7513.00933503107
23,2,1,0,2012,26437.6478782233
23,2,1,1,2012,746440.984236106
23,2,1,2,2012,149525.484033278
23,2,2,0,2012,14179.8454925881
23,2,2,1,2012,458400.125123898
23,2,2,2,2012,308435.253620268
24,1,0,0,2012,1853.1569773642
24,1,0,1,2012,20196.5760853511
24,1,0,2,2012,5413.56119372265
24,1,1,0,2012,38232.1964222498
24,1,1,1,2012,816975.376094277
24,1,1,2,2012,106644.732644683
24,1,2,0,2012,16703.7991954968
24,1,2,1,2012,498366.89360599
24,1,2,2,2012,238123.707780866
24,2,0,0,2012,1512.11757412998
24,2,0,1,2012,22530.1614199425
24,2,0,2,2012,8007.08201755507
24,2,1,0,2012,24758.1963884443
24,2,1,1,2012,754218.605173165
24,2,1,2,2012,147704.4543094
24,2,2,0,2012,13046.4650292223
24,2,2,1,2012,462272.737849463
24,2,2,2,2012,310245.180238677
25,1,0,0,2012,2309.93905238098
25,1,0,1,2012,18299.6751611944
25,1,0,2,2012,4795.80242500095
25,1,1,0,2012,43175.415571919
25,1,1,1,2012,817187.023081094
25,1,1,2,2012,109420.328195046
25,1,2,0,2012,17851.2701653539
25,1,2,1,2012,498020.617237191
25,1,2,2,2012,231178.92911082
25,2,0,0,2012,1872.24348542216
25,2,0,1,2012,21866.1818231053
25,2,0,2,2012,7563.18471285579
25,2,1,0,2012,27284.7572749639
25,2,1,1,2012,754441.205158499
25,2,1,2,2012,150363.548095924
25,2,2,0,2012,14023.6437149075
25,2,2,1,2012,468142.581980616
25,2,2,2,2012,306229.653753706
26,1,0,0,2012,1586.03833510987
26,1,0,1,2012,18427.2856197698
26,1,0,2,2012,5841.94389012158
26,1,1,0,2012,39412.3560569503
26,1,1,1,2012,805450.733850391
26,1,1,2,2012,107872.443501632
26,1,2,0,2012,17647.2212765383
26,1,2,1,2012,501540.292357175
26,1,2,2,2012,240958.685112313
26,2,0,0,2012,1820.93867364149
26,2,0,1,2012,23794.1418555938
26,2,0,2,2012,8130.46887344621
26,2,1,0,2012,27999.5149858562
26,2,1,1,2012,749814.489894049
26,2,1,2,2012,146722.540107461
26,2,2,0,2012,14735.0602670803
26,2,2,1,2012,470986.410311696
26,2,2,2,2012,313785.435031176
27,1,0,0,2012,1829.62409730302
27,1,0,1,2012,18751.4005086287
27,1,0,2,2012,6113.58088531011
27,1,1,0,2012,42490.9954094613
27,1,1,1,2012,790880.583965658
27,1,1,2,2012,105344.491111469
27,1,2,0,2012,18810.2510144897
27,1,2,1,2012,504638.236898031
27,1,2,2,2012,244999.836109649
27,2,0,0,2012,1832.26664429753
27,2,0,1,2012,21786.6784393776
27,2,0,2,2012,7372.90911835927
27,2,1,0,2012,28926.5649136804
27,2,1,1,2012,752688.996940988
27,2,1,2,2012,144525.808484105
27,2,2,0,2012,15590.4516860644
27,2,2,1,2012,477429.562411884
27,2,2,2,2012,311849.761361244
28,1,0,0,2012,1908.82990507901
28,1,0,1,2012,16849.2258710521
28,1,0,2,2012,5404.42046609922
28,1,1,0,2012,45011.9880725723
28,1,1,1,2012,780895.931354579
28,1,1,2,2012,105558.834358927
28,1,2,0,2012,20370.6716273721
28,1,2,1,2012,513288.308763103
28,1,2,2,2012,238682.789581217
28,2,0,0,2012,2243.90773777871
28,2,0,1,2012,21091.1301008005
28,2,0,2,2012,7153.23490307459
28,2,1,0,2012,32142.1086558321
28,2,1,1,2012,742952.562049668
28,2,1,2,2012,143318.895482257
28,2,2,0,2012,15411.0797152568
28,2,2,1,2012,484532.751956626
28,2,2,2,2012,316385.329398707
29,1,0,0,2012,2141.72462838347
29,1,0,1,2012,17054.6495874335
29,1,0,2,2012,6569.2615800871
29,1,1,0,2012,49866.186399722
29,1,1,1,2012,776888.57708594
29,1,1,2,2012,101771.037089401
29,1,2,0,2012,21113.2674559986
29,1,2,1,2012,499089.687047821
29,1,2,2,2012,240113.609125213
29,2,0,0,2012,1708.98100196503
29,2,0,1,2012,21810.8197689122
29,2,0,2,2012,9011.91236208231
29,2,1,0,2012,34032.2453189341
29,2,1,1,2012,746217.87614297
29,2,1,2,2012,141260.908986853
29,2,2,0,2012,16778.2830892257
29,2,2,1,2012,487441.540760789
29,2,2,2,2012,301648.432568269
30,1,0,0,2012,2614.32567971898
30,1,0,1,2012,16925.8802488428
30,1,0,2,2012,6222.49110439395
30,1,1,0,2012,55470.159223635
30,1,1,1,2012,771043.416770852
30,1,1,2,2012,97294.6959398653
30,1,2,0,2012,22761.5186041371
30,1,2,1,2012,500051.311511906
30,1,2,2,2012,218395.200916649
30,2,0,0,2012,2374.67345328627
30,2,0,1,2012,20105.005634683
30,2,0,2,2012,8856.96564261397
30,2,1,0,2012,38654.5700890491
30,2,1,1,2012,740545.031562497
30,2,1,2,2012,136606.846312771
30,2,2,0,2012,18901.1963451496
30,2,2,1,2012,488439.991712879
30,2,2,2,2012,287808.719247072
31,1,0,0,2012,2276.941515199
31,1,0,1,2012,17213.8803686572
31,1,0,2,2012,5694.77087139901
31,1,1,0,2012,50971.4701875687
31,1,1,1,2012,754740.829872616
31,1,1,2,2012,92991.902771284
31,1,2,0,2012,22732.6961609421
31,1,2,1,2012,497866.828838868
31,1,2,2,2012,214836.679413466
31,2,0,0,2012,2268.13694833422
31,2,0,1,2012,20054.3320399028
31,2,0,2,2012,7772.33361833808
31,2,1,0,2012,37414.9525928798
31,2,1,1,2012,717512.082642865
31,2,1,2,2012,135588.923661377
31,2,2,0,2012,18414.8337176313
31,2,2,1,2012,494887.602674911
31,2,2,2,2012,281740.802103761
32,1,0,0,2012,2300.31082069735
32,1,0,1,2012,16566.8830226733
32,1,0,2,2012,5879.58074212284
32,1,1,0,2012,59435.4301111935
32,1,1,1,2012,748062.206633327
32,1,1,2,2012,88752.5977700177
32,1,2,0,2012,23600.397627347
32,1,2,1,2012,484841.152528269
32,1,2,2,2012,197997.440744353
32,2,0,0,2012,2352.29608140619
32,2,0,1,2012,21151.3380005118
32,2,0,2,2012,7037.29651805871
32,2,1,0,2012,40895.3655427953
32,2,1,1,2012,726171.082108944
32,2,1,2,2012,124210.443467232
32,2,2,0,2012,19715.5512198911
32,2,2,1,2012,483826.739254972
32,2,2,2,2012,263239.887806189
33,1,0,0,2012,1920.03010279693
33,1,0,1,2012,15713.0320621874
33,1,0,2,2012,3838.39301274789
33,1,1,0,2012,60771.4810020663
33,1,1,1,2012,727032.355230764
33,1,1,2,2012,80684.9513791549
33,1,2,0,2012,26047.5886953484
33,1,2,1,2012,488949.821372261
33,1,2,2,2012,190162.347142673
33,2,0,0,2012,2083.04899908456
33,2,0,1,2012,19158.9981178861
33,2,0,2,2012,7143.32993904026
33,2,1,0,2012,43295.86915032
33,2,1,1,2012,709655.042622202
33,2,1,2,2012,125134.091056813
33,2,2,0,2012,20212.7292817751
33,2,2,1,2012,487267.805094889
33,2,2,2,2012,247030.08573799
34,1,0,0,2012,2212.58457684405
34,1,0,1,2012,15692.4305905246
34,1,0,2,2012,4559.69732856651
34,1,1,0,2012,60855.8946882248
34,1,1,1,2012,714972.358228519
34,1,1,2,2012,81006.1871351966
34,1,2,0,2012,27136.3379339651
34,1,2,1,2012,476701.17058289
34,1,2,2,2012,175753.33893527
34,2,0,0,2012,2018.35702835736
34,2,0,1,2012,18547.1155451291
34,2,0,2,2012,7565.12403448753
34,2,1,0,2012,44732.9786630806
34,2,1,1,2012,701833.633851843
34,2,1,2,2012,109175.583915913
34,2,2,0,2012,21202.9767094084
34,2,2,1,2012,488504.177126551
34,2,2,2,2012,234916.05312523
35,1,0,0,2012,2221.40338903096
35,1,0,1,2012,14295.5163906569
35,1,0,2,2012,3387.74688933172
35,1,1,0,2012,66082.7844888004
35,1,1,1,2012,696454.536084928
35,1,1,2,2012,72298.6456255257
35,1,2,0,2012,25997.1502831034
35,1,2,1,2012,472831.692843239
35,1,2,2,2012,164220.524005384
35,2,0,0,2012,2374.59107176439
35,2,0,1,2012,19375.2355271888
35,2,0,2,2012,5995.38110239795
35,2,1,0,2012,47147.1662708367
35,2,1,1,2012,679108.792467381
35,2,1,2,2012,107430.340132937
35,2,2,0,2012,21834.4421331552
35,2,2,1,2012,491120.621143296
35,2,2,2,2012,215724.430151043
36,1,0,0,2012,1798.75708812402
36,1,0,1,2012,16122.7012749554
36,1,0,2,2012,4530.79258801666
36,1,1,0,2012,66313.2625270618
36,1,1,1,2012,670367.942401748
36,1,1,2,2012,71254.8569401678
36,1,2,0,2012,28655.0558344051
36,1,2,1,2012,462354.538617955
36,1,2,2,2012,152720.092727566
36,2,0,0,2012,2048.53402713929
36,2,0,1,2012,18750.16766633
36,2,0,2,2012,5314.84436424986
36,2,1,0,2012,46719.8369615551
36,2,1,1,2012,664145.375121228
36,2,1,2,2012,101705.248097359
36,2,2,0,2012,21562.8177691058
36,2,2,1,2012,480422.915037934
36,2,2,2,2012,207710.260955099
37,1,0,0,2012,2184.27875623754
37,1,0,1,2012,14543.8751198306
37,1,0,2,2012,3581.86811423721
37,1,1,0,2012,62088.5479538324
37,1,1,1,2012,648358.41366636
37,1,1,2,2012,65899.8014384038
37,1,2,0,2012,26481.0934376915
37,1,2,1,2012,465092.959319943
37,1,2,2,2012,142107.162193463
37,2,0,0,2012,1748.26900101269
37,2,0,1,2012,17838.4326112519
37,2,0,2,2012,5379.0957853457
37,2,1,0,2012,47927.5309379562
37,2,1,1,2012,647174.427494175
37,2,1,2,2012,94766.3566420304
37,2,2,0,2012,23223.2688325821
37,2,2,1,2012,470599.014510637
37,2,2,2,2012,197544.60418501
38,1,0,0,2012,2365.89168956636
38,1,0,1,2012,14503.122261646
38,1,0,2,2012,3570.1711511674
38,1,1,0,2012,61100.2176753926
38,1,1,1,2012,623502.836959788
38,1,1,2,2012,63086.5814067279
38,1,2,0,2012,26826.975993767
38,1,2,1,2012,451160.479489892
38,1,2,2,2012,138670.723372053
38,2,0,0,2012,1927.54679745041
38,2,0,1,2012,16655.8137881008
38,2,0,2,2012,5804.8319014787
38,2,1,0,2012,48027.8975095683
38,2,1,1,2012,612787.705290594
38,2,1,2,2012,92522.7789865429
38,2,2,0,2012,23171.6328703522
38,2,2,1,2012,476547.531387104
38,2,2,2,2012,184556.261468809
39,1,0,0,2012,1836.86067333642
39,1,0,1,2012,13643.1668642271
39,1,0,2,2012,4339.65965100938
39,1,1,0,2012,62923.342931924
39,1,1,1,2012,607495.396940657
39,1,1,2,2012,56687.3956784457
39,1,2,0,2012,26661.8097702593
39,1,2,1,2012,444737.557480245
39,1,2,2,2012,130587.810009897
39,2,0,0,2012,2086.19323246351
39,2,0,1,2012,15443.9231075303
39,2,0,2,2012,5973.25546110547
39,2,1,0,2012,50136.1010898022
39,2,1,1,2012,593180.073448954
39,2,1,2,2012,88519.2451985201
39,2,2,0,2012,23110.9016374616
39,2,2,1,2012,471377.490433064
39,2,2,2,2012,177090.816391099
0,1,0,0,2013,28502.0402415779
0,1,0,1,2013,0
0,1,0,2,2013,0
0,1,1,0,2013,704375.848886597
0,1,1,1,2013,0
0,1,1,2,2013,0
0,1,2,0,2013,757363.110871825
0,1,2,1,2013,0
0,1,2,2,2013,0
0,2,0,0,2013,24993.4754574169
0,2,0,1,2013,0
0,2,0,2,2013,0
0,2,1,0,2013,664112.28817071
0,2,1,1,2013,0
0,2,1,2,2013,0
0,2,2,0,2013,733631.236371873
0,2,2,1,2013,0
0,2,2,2,2013,0
1,1,0,0,2013,32712.125367084
1,1,0,1,2013,0
1,1,0,2,2013,0
1,1,1,0,2013,761513.082804028
1,1,1,1,2013,0
1,1,1,2,2013,0
1,1,2,0,2013,697291.791828888
1,1,2,1,2013,0
1,1,2,2,2013,0
1,2,0,0,2013,28828.5392757842
1,2,0,1,2013,0
1,2,0,2,2013,0
1,2,1,0,2013,716093.589988461
1,2,1,1,2013,0
1,2,1,2,2013,0
1,2,2,0,2013,679654.870735755
1,2,2,1,2013,0
1,2,2,2,2013,0
2,1,0,0,2013,31138.0683629972
2,1,0,1,2013,0
2,1,0,2,2013,0
2,1,1,0,2013,785767.229643354
2,1,1,1,2013,0
2,1,1,2,2013,0
2,1,2,0,2013,668308.701993649
2,1,2,1,2013,0
2,1,2,2,2013,0
2,2,0,0,2013,27157.1157549791
2,2,0,1,2013,0
2,2,0,2,2013,0
2,2,1,0,2013,743043.601090651
2,2,1,1,2013,0
2,2,1,2,2013,0
2,2,2,0,2013,648842.28315437
2,2,2,1,2013,0
2,2,2,2,2013,0
3,1,0,0,2013,29226.3434148284
3,1,0,1,2013,0
3,1,0,2,2013,0
3,1,1,0,2013,794933.413099591
3,1,1,1,2013,0
3,1,1,2,2013,0
3,1,2,0,2013,656214.243485581
3,1,2,1,2013,0
3,1,2,2,2013,0
3,2,0,0,2013,29503.4891135642
3,2,0,1,2013,0
3,2,0,2,2013,0
3,2,1,0,2013,748020.160788497
3,2,1,1,2013,0
3,2,1,2,2013,0
3,2,2,0,2013,637566.350097939
3,2,2,1,2013,0
3,2,2,2,2013,0
4,1,0,0,2013,30642.7707281805
4,1,0,1,2013,0
4,1,0,2,2013,0
4,1,1,0,2013,818948.941999664
4,1,1,1,2013,0
4,1,1,2,2013,0
4,1,2,0,2013,652399.287272155
4,1,2,1,2013,0
4,1,2,2,2013,0
4,2,0,0,2013,30019.3008782365
4,2,0,1,2013,0
4,2,0,2,2013,0
4,2,1,0,2013,772429.99366812
4,2,1,1,2013,0
4,2,1,2,2013,0
4,2,2,0,2013,633936.705453644
4,2,2,1,2013,0
4,2,2,2,2013,0
5,1,0,0,2013,31329.5237264477
5,1,0,1,2013,0
5,1,0,2,2013,0
5,1,1,0,2013,834312.57406653
5,1,1,1,2013,0
5,1,1,2,2013,0
5,1,2,0,2013,646228.902207023
5,1,2,1,2013,0
5,1,2,2,2013,0
5,2,0,0,2013,28248.7847725995
5,2,0,1,2013,0
5,2,0,2,2013,0
5,2,1,0,2013,789607.840146846
5,2,1,1,2013,0
5,2,1,2,2013,0
5,2,2,0,2013,628637.375080555
5,2,2,1,2013,0
5,2,2,2,2013,0
6,1,0,0,2013,30244.1538390729
6,1,0,1,2013,180.645835674928
6,1,0,2,2013,0
6,1,1,0,2013,844837.622065487
6,1,1,1,2013,7955.54142768328
6,1,1,2,2013,0
6,1,2,0,2013,634896.564574611
6,1,2,1,2013,5311.4722574717
6,1,2,2,2013,0
6,2,0,0,2013,29119.9260769262
6,2,0,1,2013,526.452195969255
6,2,0,2,2013,0
6,2,1,0,2013,792432.658489481
6,2,1,1,2013,7244.45425337518
6,2,1,2,2013,0
6,2,2,0,2013,624326.006284577
6,2,2,1,2013,4704.50269967146
6,2,2,2,2013,0
7,1,0,0,2013,31528.7981163252
7,1,0,1,2013,522.915053112366
7,1,0,2,2013,0
7,1,1,0,2013,879714.041713529
7,1,1,1,2013,11790.5543485168
7,1,1,2,2013,0
7,1,2,0,2013,631665.073788928
7,1,2,1,2013,7085.61697958926
7,1,2,2,2013,0
7,2,0,0,2013,30436.6886312276
7,2,0,1,2013,608.730261221995
7,2,0,2,2013,0
7,2,1,0,2013,826893.650177541
7,2,1,1,2013,10659.2767565396
7,2,1,2,2013,0
7,2,2,0,2013,620878.721382159
7,2,2,1,2013,7051.9327913116
7,2,2,2,2013,0
8,1,0,0,2013,30553.3371670848
8,1,0,1,2013,439.231300308877
8,1,0,2,2013,0
8,1,1,0,2013,893939.583603148
8,1,1,1,2013,13740.1621484286
8,1,1,2,2013,0
8,1,2,0,2013,634060.989448047
8,1,2,1,2013,8272.69633298303
8,1,2,2,2013,0
8,2,0,0,2013,28392.4577455626
8,2,0,1,2013,374.268943301185
8,2,0,2,2013,0
8,2,1,0,2013,850591.497521286
8,2,1,1,2013,10389.5097425771
8,2,1,2,2013,0
8,2,2,0,2013,618431.006970347
8,2,2,1,2013,7305.25907692615
8,2,2,2,2013,0
9,1,0,0,2013,27780.9529582529
9,1,0,1,2013,1401.45632078844
9,1,0,2,2013,0
9,1,1,0,2013,884640.718459661
9,1,1,1,2013,40313.5249100229
9,1,1,2,2013,0
9,1,2,0,2013,600909.591955398
9,1,2,1,2013,31022.7553958765
9,1,2,2,2013,0
9,2,0,0,2013,26950.8148813394
9,2,0,1,2013,1288.62706824165
9,2,0,2,2013,0
9,2,1,0,2013,835673.007146825
9,2,1,1,2013,40353.1717673395
9,2,1,2,2013,0
9,2,2,0,2013,584448.106552625
9,2,2,1,2013,32891.2725836302
9,2,2,2,2013,0
10,1,0,0,2013,22804.8712377899
10,1,0,1,2013,5596.52426357718
10,1,0,2,2013,0
10,1,1,0,2013,740951.533998424
10,1,1,1,2013,196496.050962792
10,1,1,2,2013,0
10,1,2,0,2013,446235.052369289
10,1,2,1,2013,188997.967168129
10,1,2,2,2013,0
10,2,0,0,2013,21751.3214767513
10,2,0,1,2013,6298.44035484455
10,2,0,2,2013,0
10,2,1,0,2013,660186.650032498
10,2,1,1,2013,225895.676858274
10,2,1,2,2013,0
10,2,2,0,2013,427059.343949454
10,2,2,1,2013,196080.567328178
10,2,2,2,2013,0
11,1,0,0,2013,13077.994832744
11,1,0,1,2013,13712.1289029278
11,1,0,2,2013,0
11,1,1,0,2013,375675.131296092
11,1,1,1,2013,597562.602402013
11,1,1,2,2013,0
11,1,2,0,2013,170357.835208446
11,1,2,1,2013,456307.307357777
11,1,2,2,2013,0
11,2,0,0,2013,11971.7748747754
11,2,0,1,2013,16749.7942639858
11,2,0,2,2013,0
11,2,1,0,2013,274983.375868725
11,2,1,1,2013,649356.984263217
11,2,1,2,2013,0
11,2,2,0,2013,130429.800040386
11,2,2,1,2013,479804.27068891
11,2,2,2,2013,0
12,1,0,0,2013,8575.76110990595
12,1,0,1,2013,18999.594086629
12,1,0,2,2013,0
12,1,1,0,2013,209991.438236576
12,1,1,1,2013,799668.433047691
12,1,1,2,2013,0
12,1,2,0,2013,79588.8257308688
12,1,2,1,2013,574457.94778833
12,1,2,2,2013,0
12,2,0,0,2013,5724.81711215834
12,2,0,1,2013,21380.1700400157
12,2,0,2,2013,0
12,2,1,0,2013,120377.777310196
12,2,1,1,2013,850694.189744527
12,2,1,2,2013,0
12,2,2,0,2013,51098.3104224375
12,2,2,1,2013,577685.735370666
12,2,2,2,2013,0
13,1,0,0,2013,6080.32529809669
13,1,0,1,2013,21032.5980358669
13,1,0,2,2013,0
13,1,1,0,2013,132511.930397208
13,1,1,1,2013,906575.635118028
13,1,1,2,2013,0
13,1,2,0,2013,50089.2307419883
13,1,2,1,2013,606545.280408812
13,1,2,2,2013,0
13,2,0,0,2013,4521.66606680591
13,2,0,1,2013,25431.1800884751
13,2,0,2,2013,0
13,2,1,0,2013,75263.3616369433
13,2,1,1,2013,912096.319682755
13,2,1,2,2013,0
13,2,2,0,2013,31961.8989135516
13,2,2,1,2013,610823.57361147
13,2,2,2,2013,0
14,1,0,0,2013,3978.98104367797
14,1,0,1,2013,24858.7952243112
14,1,0,2,2013,0
14,1,1,0,2013,100718.835995485
14,1,1,1,2013,957622.329272018
14,1,1,2,2013,0
14,1,2,0,2013,37474.2145885737
14,1,2,1,2013,639319.843875935
14,1,2,2,2013,0
14,2,0,0,2013,3482.69076817063
14,2,0,1,2013,28755.4698783849
14,2,0,2,2013,0
14,2,1,0,2013,53649.0674333113
14,2,1,1,2013,954768.519016666
14,2,1,2,2013,0
14,2,2,0,2013,25392.427066665
14,2,2,1,2013,635784.825836803
14,2,2,2,2013,0
15,1,0,0,2013,3701.18557995953
15,1,0,1,2013,25651.1199386973
15,1,0,2,2013,0
15,1,1,0,2013,79154.6234649637
15,1,1,1,2013,992107.040041173
15,1,1,2,2013,0
15,1,2,0,2013,34806.6319537117
15,1,2,1,2013,651873.399021495
15,1,2,2,2013,0
15,2,0,0,2013,2982.27493834604
15,2,0,1,2013,28608.5288812835
15,2,0,2,2013,0
15,2,1,0,2013,47123.8611955173
15,2,1,1,2013,960737.180934504
15,2,1,2,2013,0
15,2,2,0,2013,27990.4069049992
15,2,2,1,2013,661409.747145351
15,2,2,2,2013,0
16,1,0,0,2013,2751.58740596927
16,1,0,1,2013,26050.1331630839
16,1,0,2,2013,69.3441236809733
16,1,1,0,2013,62325.9112243324
16,1,1,1,2013,1002496.4390508
16,1,1,2,2013,3372.03187103094
16,1,2,0,2013,28996.3453488624
16,1,2,1,2013,651975.6926329
16,1,2,2,2013,5477.51517934295
16,2,0,0,2013,1950.87048605899
16,2,0,1,2013,29576.9465588757
16,2,0,2,2013,96.1772613401924
16,2,1,0,2013,38962.6410743731
16,2,1,1,2013,965702.504146154
16,2,1,2,2013,5032.64282144129
16,2,2,0,2013,22419.8719637404
16,2,2,1,2013,662019.611654736
16,2,2,2,2013,7113.73403328038
17,1,0,0,2013,2528.84933153988
17,1,0,1,2013,25513.6988025166
17,1,0,2,2013,1242.63077420332
17,1,1,0,2013,50852.5013069639
17,1,1,1,2013,973094.390121674
17,1,1,2,2013,17892.613049647
17,1,2,0,2013,23150.6026061298
17,1,2,1,2013,632317.951217416
17,1,2,2,2013,36507.7627899098
17,2,0,0,2013,1974.78358510655
17,2,0,1,2013,30972.6142918926
17,2,0,2,2013,1039.72933221496
17,2,1,0,2013,30516.0577710391
17,2,1,1,2013,924884.213585234
17,2,1,2,2013,28340.8161020142
17,2,2,0,2013,17587.5587003617
17,2,2,1,2013,626617.745495667
17,2,2,2,2013,60323.4811364696
18,1,0,0,2013,2326.35834577769
18,1,0,1,2013,23229.438968387
18,1,0,2,2013,2292.885052512
18,1,1,0,2013,42483.2054993458
18,1,1,1,2013,921115.616553316
18,1,1,2,2013,57442.2281450335
18,1,2,0,2013,18521.6829030645
18,1,2,1,2013,543713.33277588
18,1,2,2,2013,134031.251756683
18,2,0,0,2013,1760.53297910798
18,2,0,1,2013,29688.4739209824
18,2,0,2,2013,4267.36999557655
18,2,1,0,2013,26292.1823469817
18,2,1,1,2013,847006.560927347
18,2,1,2,2013,87140.9358746701
18,2,2,0,2013,13434.2395944959
18,2,2,1,2013,508802.884292781
18,2,2,2,2013,194689.820068058
19,1,0,0,2013,1988.90827595139
19,1,0,1,2013,21595.89695616
19,1,0,2,2013,5330.3678015389
19,1,1,0,2013,38209.1721072063
19,1,1,1,2013,862695.445587326
19,1,1,2,2013,81870.6449403639
19,1,2,0,2013,16250.3138221201
19,1,2,1,2013,503355.479336298
19,1,2,2,2013,193847.771173036
19,2,0,0,2013,1847.14165768848
19,2,0,1,2013,26965.3075508875
19,2,0,2,2013,5548.82417727071
19,2,1,0,2013,22313.6468179767
19,2,1,1,2013,778323.72135692
19,2,1,2,2013,126972.115164389
19,2,2,0,2013,12094.8898831786
19,2,2,1,2013,453774.303668845
19,2,2,2,2013,273692.049722844
20,1,0,0,2013,2613.18029723266
20,1,0,1,2013,21263.255495886
20,1,0,2,2013,5285.11656147727
20,1,1,0,2013,36978.5419859769
20,1,1,1,2013,831582.458426357
20,1,1,2,2013,94208.1371011556
20,1,2,0,2013,15086.3797842726
20,1,2,1,2013,484791.248814477
20,1,2,2,2013,220458.681533165
20,2,0,0,2013,1791.64205118404
20,2,0,1,2013,23225.4901831968
20,2,0,2,2013,8144.91540448269
20,2,1,0,2013,23508.4614674131
20,2,1,1,2013,751278.648659112
20,2,1,2,2013,139814.847504138
20,2,2,0,2013,12245.5540258821
20,2,2,1,2013,439629.767705281
20,2,2,2,2013,296634.672999311
21,1,0,0,2013,1733.81117854227
21,1,0,1,2013,21206.5134770044
21,1,0,2,2013,5065.84757715348
21,1,1,0,2013,30957.0011812494
21,1,1,1,2013,830299.09333294
21,1,1,2,2013,104589.760263304
21,1,2,0,2013,13549.7661122727
21,1,2,1,2013,477467.666764768
21,1,2,2,2013,228676.540112766
